,r1,r3,r2,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,outputK,r14,r15,r16,InputA,InputI,OutputX,OutputN,id,growth,status,strain
498,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r6,r9",9.0,infeasible,1
499,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r6,r10",9.0,infeasible,1
500,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r6,r11",9.0,infeasible,1
501,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r6,r12",9.0,infeasible,1
502,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r6,r13",9.0,infeasible,1
503,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,r6,outputK",11.000000000000002,infeasible,1
504,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r6,r14",9.0,infeasible,1
505,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r6,r15",9.0,infeasible,1
506,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r6,r16",9.0,infeasible,1
507,0.0,6.938893903907228e-17,0.0,0.0,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-6.938893903907228e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r2,r6,InputA",3.0000000000000018,infeasible,1
508,1.0,1.3877787807814457e-16,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,1.0,3.3306690738754696e-16,0.0,1.9999999999999996,1.0,0.0,2.9999999999999996,1.0,"r2,r6,InputI",2.9999999999999996,infeasible,1
509,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r6,OutputX",9.0,infeasible,1
510,1.0,1.6666666666666667,0.0,0.0,3.333333333333333,3.3333333333333335,3.333333333333334,3.0,1.000000000000001,-0.6666666666666667,0.33333333333333437,0.0,0.0,1.0,0.33333333333333437,0.33333333333333215,1.0,1.0,1.0,10.0,0.0,"r2,r6,OutputN",10.0,infeasible,1
511,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r7",9.0,infeasible,1
512,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r8",9.0,infeasible,1
513,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r9",9.0,infeasible,1
514,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r10",9.0,infeasible,1
515,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r11",9.0,infeasible,1
516,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r12",9.0,infeasible,1
517,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r13",9.0,infeasible,1
518,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,r7,outputK",11.000000000000002,infeasible,1
519,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r14",9.0,infeasible,1
520,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r15",9.0,infeasible,1
521,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,r16",9.0,infeasible,1
522,0.0,6.938893903907228e-17,0.0,0.0,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-6.938893903907228e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r2,r7,InputA",3.0000000000000018,infeasible,1
523,1.0,1.3877787807814457e-16,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,1.0,3.3306690738754696e-16,0.0,1.9999999999999996,1.0,0.0,2.9999999999999996,1.0,"r2,r7,InputI",2.9999999999999996,infeasible,1
524,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r7,OutputX",9.0,infeasible,1
525,1.0,1.6666666666666667,0.0,0.0,3.333333333333333,3.3333333333333335,3.333333333333334,3.0,1.000000000000001,-0.6666666666666667,0.33333333333333437,0.0,0.0,1.0,0.33333333333333437,0.33333333333333215,1.0,1.0,1.0,10.0,0.0,"r2,r7,OutputN",10.0,infeasible,1
526,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,r8",9.0,infeasible,1
527,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,r9",9.0,infeasible,1
528,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,r10",9.0,infeasible,1
529,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,r11",9.0,infeasible,1
530,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,r12",9.0,infeasible,1
531,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,r13",9.0,infeasible,1
532,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,r8,outputK",11.000000000000002,infeasible,1
533,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,r14",9.0,infeasible,1
534,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,r15",9.0,infeasible,1
535,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,r16",9.0,infeasible,1
536,0.0,6.938893903907228e-17,0.0,0.0,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-6.938893903907228e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r2,r8,InputA",3.0000000000000018,infeasible,1
537,1.0,1.3877787807814457e-16,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,1.0,3.3306690738754696e-16,0.0,1.9999999999999996,1.0,0.0,2.9999999999999996,1.0,"r2,r8,InputI",2.9999999999999996,infeasible,1
538,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r8,OutputX",9.0,infeasible,1
539,1.0,1.6666666666666667,0.0,0.0,3.333333333333333,3.3333333333333335,3.333333333333334,3.0,1.000000000000001,-0.6666666666666667,0.33333333333333437,0.0,0.0,1.0,0.33333333333333437,0.33333333333333215,1.0,1.0,1.0,10.0,0.0,"r2,r8,OutputN",10.0,infeasible,1
540,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r9,r9",9.0,infeasible,1
541,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r9,r10",9.0,infeasible,1
542,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r9,r11",9.0,infeasible,1
543,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r9,r12",9.0,infeasible,1
544,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r9,r13",9.0,infeasible,1
545,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,r9,outputK",11.000000000000002,infeasible,1
546,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r9,r14",9.0,infeasible,1
547,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r9,r15",9.0,infeasible,1
548,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r9,r16",9.0,infeasible,1
549,0.0,6.938893903907228e-17,0.0,0.0,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-6.938893903907228e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r2,r9,InputA",3.0000000000000018,infeasible,1
550,1.0,1.3877787807814457e-16,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,1.0,3.3306690738754696e-16,0.0,1.9999999999999996,1.0,0.0,2.9999999999999996,1.0,"r2,r9,InputI",2.9999999999999996,infeasible,1
551,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r9,OutputX",9.0,infeasible,1
552,1.0,1.6666666666666667,0.0,0.0,3.333333333333333,3.3333333333333335,3.333333333333334,3.0,1.000000000000001,-0.6666666666666667,0.33333333333333437,0.0,0.0,1.0,0.33333333333333437,0.33333333333333215,1.0,1.0,1.0,10.0,0.0,"r2,r9,OutputN",10.0,infeasible,1
553,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r10,r10",9.0,optimal,1
554,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r10,r11",9.0,infeasible,1
555,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r10,r12",9.0,infeasible,1
556,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r10,r13",9.0,infeasible,1
557,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,r10,outputK",11.000000000000002,infeasible,1
558,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r10,r14",9.0,optimal,1
559,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r10,r15",9.0,optimal,1
560,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r10,r16",9.0,infeasible,1
561,0.0,6.938893903907228e-17,0.0,0.0,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-6.938893903907228e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r2,r10,InputA",3.0000000000000018,infeasible,1
562,1.0,1.3877787807814457e-16,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,1.0,3.3306690738754696e-16,0.0,1.9999999999999996,1.0,0.0,2.9999999999999996,1.0,"r2,r10,InputI",2.9999999999999996,infeasible,1
563,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r10,OutputX",9.0,infeasible,1
564,1.0,1.6666666666666667,0.0,0.0,3.333333333333333,3.3333333333333335,3.333333333333334,3.0,1.000000000000001,-0.6666666666666667,0.33333333333333437,0.0,0.0,1.0,0.33333333333333437,0.33333333333333215,1.0,1.0,1.0,10.0,0.0,"r2,r10,OutputN",10.0,infeasible,1
565,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r11,r11",9.0,infeasible,1
566,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r11,r12",9.0,infeasible,1
567,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r11,r13",9.0,infeasible,1
568,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,r11,outputK",11.000000000000002,infeasible,1
569,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r11,r14",9.0,infeasible,1
570,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r11,r15",9.0,infeasible,1
571,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r11,r16",9.0,infeasible,1
572,0.0,6.938893903907228e-17,0.0,0.0,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-6.938893903907228e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r2,r11,InputA",3.0000000000000018,infeasible,1
573,1.0,1.3877787807814457e-16,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,1.0,3.3306690738754696e-16,0.0,1.9999999999999996,1.0,0.0,2.9999999999999996,1.0,"r2,r11,InputI",2.9999999999999996,infeasible,1
574,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r11,OutputX",9.0,infeasible,1
575,1.0,1.6666666666666667,0.0,0.0,3.333333333333333,3.3333333333333335,3.333333333333334,3.0,1.000000000000001,-0.6666666666666667,0.33333333333333437,0.0,0.0,1.0,0.33333333333333437,0.33333333333333215,1.0,1.0,1.0,10.0,0.0,"r2,r11,OutputN",10.0,infeasible,1
576,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r12,r12",9.0,infeasible,1
577,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r12,r13",9.0,infeasible,1
578,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,r12,outputK",11.000000000000002,infeasible,1
579,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r12,r14",9.0,infeasible,1
580,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r12,r15",9.0,infeasible,1
581,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r12,r16",9.0,infeasible,1
582,0.0,6.938893903907228e-17,0.0,0.0,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-6.938893903907228e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r2,r12,InputA",3.0000000000000018,infeasible,1
583,1.0,1.3877787807814457e-16,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,1.0,3.3306690738754696e-16,0.0,1.9999999999999996,1.0,0.0,2.9999999999999996,1.0,"r2,r12,InputI",2.9999999999999996,infeasible,1
584,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r12,OutputX",9.0,infeasible,1
585,1.0,1.6666666666666667,0.0,0.0,3.333333333333333,3.3333333333333335,3.333333333333334,3.0,1.000000000000001,-0.6666666666666667,0.33333333333333437,0.0,0.0,1.0,0.33333333333333437,0.33333333333333215,1.0,1.0,1.0,10.0,0.0,"r2,r12,OutputN",10.0,infeasible,1
586,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r13,r13",9.0,infeasible,1
587,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,r13,outputK",11.000000000000002,infeasible,1
588,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r13,r14",9.0,infeasible,1
589,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r13,r15",9.0,infeasible,1
590,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r13,r16",9.0,infeasible,1
591,0.0,6.938893903907228e-17,0.0,0.0,1.0000000000000004,1.0000000000000004,1.0000000000000007,1.0000000000000004,1.0000000000000002,-6.938893903907228e-17,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.0,0.0,1.0000000000000002,0.0,1.0,3.0000000000000018,1.0,"r2,r13,InputA",3.0000000000000018,infeasible,1
592,1.0,1.3877787807814457e-16,0.0,0.0,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999998,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999996,0.9999999999999996,1.0,3.3306690738754696e-16,0.0,1.9999999999999996,1.0,0.0,2.9999999999999996,1.0,"r2,r13,InputI",2.9999999999999996,infeasible,1
593,1.0,1.0,0.0,0.0,3.0,3.0,3.0000000000000004,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,1.0,"r2,r13,OutputX",9.0,infeasible,1
594,1.0,1.6666666666666667,0.0,0.0,3.333333333333333,3.3333333333333335,3.333333333333334,3.0,1.000000000000001,-0.6666666666666667,0.33333333333333437,0.0,0.0,1.0,0.33333333333333437,0.33333333333333215,1.0,1.0,1.0,10.0,0.0,"r2,r13,OutputN",10.0,infeasible,1
595,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,outputK,outputK",11.000000000000002,infeasible,1
596,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,outputK,r14",11.000000000000002,infeasible,1
597,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,outputK,r15",11.000000000000002,infeasible,1
598,1.0,1.3333333333333335,0.0,0.0,3.666666666666667,3.666666666666667,3.6666666666666674,4.0,0.9999999999999997,-0.3333333333333335,0.6666666666666662,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333337,-0.33333333333333215,1.9999999999999996,1.0,1.0,11.000000000000002,1.0,"r2,outputK,r16",11.000000000000002,infeasible,1
599,0.0,0.33333333333333337,0.0,0.0,1.6666666666666665,1.6666666666666665,1.6666666666666667,2.0,1.0,-0.33333333333333337,0.6666666666666666,1.0,1.0,0.0,-0.33333333333333337,-0.33333333333333304,1.0,0.0,1.0,5.0,1.0,"r2,outputK,InputA",5.0,optimal,1
600,1.0,0.33333333333333337,0.0,0.0,1.6666666666666663,1.6666666666666663,1.6666666666666665,1.9999999999999996,-2.9605947323337506e-16,0.6666666666666666,0.6666666666666663,0.9999999999999996,0.9999999999999996,0.0,-0.33333333333333326,-0.33333333333333304,1.9999999999999996,1.0,0.0,4.999999999999999,1.0,"r2,outputK,InputI",4.999999999999999,optimal,1
